0 9001 blit stone 2 .5
0 9001 blit stone 3 .5
0 9001 blit stone 4 .5
0 9001 blit stone 5 .5
0 9001 blit stone 6 .5
0 9001 blit stone 7 .5
0 9001 blit stone 8 .5
0 9001 blit stone 9 .5
0 9001 blit stone 10 .5
0 9001 blit stone 11 .5
0 9001 blit stone 12 .5
0 9001 blit stone 12 1.5
0 9001 blit stone 13 1.5
0 9001 blit stone 14 1.5
0 9001 blit stone 15 1.5
0 9001 blit stone 16 1.5
0 9001 blit stone 17 1.5
0 9001 blit stone 18 1.5
0 9001 blit stone 19 1.5
0 9001 blit stone 20 1.5
0 9001 blit stone 21 1.5
0 9001 blit stone 22 1.5
0 9001 blit stone 22 2.5
0 9001 blit stone 23 2.5
0 9001 blit stone 24 2.5
0 9001 blit stone 25 2.5
0 9001 blit stone 2 1
0 9001 blit stone 2 2
0 9001 blit stone 2 3
0 9001 blit stone 2 4
0 9001 blit stone 2 5
0 9001 blit stone 2 6
0 9001 blit stone 2 7
0 9001 blit stone 3 7
0 9001 blit stone 4 7
0 9001 blit stone 5 7
0 9001 blit stone 6 7
0 9001 blit stone 7 7
0 9001 blit stone 8 7
0 9001 blit stone 9 7
0 9001 blit stone 10 7
0 9001 blit stone 11 7
0 9001 blit stone 12 7
0 9001 blit stone 13 7
0 9001 blit stone 14 7
0 9001 blit stone 15 7
0 9001 blit stone 16 7
0 9001 blit stone 17 7
0 9001 blit stone 18 7
0 9001 blit stone 19 7
0 9001 blit stone 20 7
0 9001 blit stone 21 7
0 9001 blit stone 22 7
0 9001 blit stone 23 7
0 9001 blit stone 24 7
0 9001 blit stone 25 7
0 9001 blit stone 26 7
0 9001 blit stone 27 7
0 9001 blit stone 28 7
0 9001 blit stone 29 7
0 9001 blit stone 30 7
0 9001 blit stone 31 7
0 9001 blit stone 32 7
0 9001 blit stone 33 7
0 9001 blit stone 34 7
0 9001 blit stone 35 7
0 9001 blit stone 36 7
0 9001 blit sanou 3 3
1 1.05 blit aarak 35 4
1.051 1.1 blit aarak 34.5 4
1.101 1.15 blit aarak 34 4
1.151 1.2 blit aarak 33.5 4
1.201 1.25 blit aarak 33 4
1.251 1.3 blit aarak 32.5 4
1.301 1.35 blit aarak 32 4
1.351 1.4 blit aarak 31.5 4
1.401 1.45 blit aarak 31 4
1.451 1.5 blit aarak 30.5 4
1.501 1.55 blit aarak 30 4
1.551 1.6 blit aarak 29.5 4
1.601 1.65 blit aarak 29 4
1.651 1.7 blit aarak 28.5 4
1.701 1.75 blit aarak 28 4
1.751 1.8 blit aarak 27.5 4
1.801 1.85 blit aarak 27 4
1.851 1.9 blit aarak 26.5 4
1.901 1.95 blit aarak 26 4
1.951 2.0 blit aarak 25.5 4
2.001 2.05 blit aarak 25 4
2.051 2.1 blit aarak 24.5 4
2.101 2.15 blit aarak 24 4
2.151 2.2 blit aarak 23.5 4
2.201 2.25 blit aarak 23 4
2.251 2.3 blit aarak 22.5 4
2.301 2.35 blit aarak 22 4
2.351 2.4 blit aarak 21.5 4
2.401 2.45 blit aarak 21 4
2.451 2.5 blit aarak 20.5 4
2.501 2.55 blit aarak 20 4
2.551 2.6 blit aarak 19.5 4
2.601 2.65 blit aarak 19 4
2.651 2.7 blit aarak 18.5 4
2.701 2.75 blit aarak 18 4
2.751 2.8 blit aarak 17.5 4
2.801 2.85 blit aarak 17 4
2.851 2.9 blit aarak 16.5 4
2.901 2.95 blit aarak 16 4
2.951 3.0 blit aarak 15.5 4
3.001 3.05 blit aarak 15 4
3.051 3.1 blit aarak 14.5 4
3.101 3.15 blit aarak 14 4
3.151 3.2 blit aarak 13.5 4
3.201 3.25 blit aarak 13 4
3.251 3.3 blit aarak 12.5 4
3.301 3.35 blit aarak 12 4
3.351 3.4 blit aarak 11.5 4
3.401 9001 blit aarak 11 4
3.5 12.3 text s2l1 1 10
12.4 16.6 text s2l2 5 10
16.7 9001 text s2l3 1 10
25.1 9001 play scene2 0 0
27. 9001 end end 0 0
